Ep: 48/200, iter: 351/468, total_iters: 22347, s_err: 0.0008, d_err: 0.6919, alpha: 0.8317
Ep: 48/200, iter: 401/468, total_iters: 22397, s_err: 0.0026, d_err: 0.6866, alpha: 0.8325
Ep: 48/200, iter: 451/468, total_iters: 22447, s_err: 0.0037, d_err: 0.6890, alpha: 0.8334
Ep: 48/200, iter: 468/468, total_iters: 22464, s_err: 0.0027, d_err: 0.6936, alpha: 0.8336
Ep: 49/200, iter: 1/468, total_iters: 22465, s_err: 0.0235, d_err: 0.6889, alpha: 0.8337
Ep: 49/200, iter: 51/468, total_iters: 22515, s_err: 0.0002, d_err: 0.6892, alpha: 0.8345
Ep: 49/200, iter: 101/468, total_iters: 22565, s_err: 0.0164, d_err: 0.6907, alpha: 0.8353
Ep: 49/200, iter: 151/468, total_iters: 22615, s_err: 0.0249, d_err: 0.6849, alpha: 0.8361
Ep: 49/200, iter: 201/468, total_iters: 22665, s_err: 0.0040, d_err: 0.6873, alpha: 0.8369
Ep: 49/200, iter: 251/468, total_iters: 22715, s_err: 0.0023, d_err: 0.6877, alpha: 0.8377
Ep: 49/200, iter: 301/468, total_iters: 22765, s_err: 0.0020, d_err: 0.6949, alpha: 0.8385
Ep: 49/200, iter: 351/468, total_iters: 22815, s_err: 0.0022, d_err: 0.6905, alpha: 0.8393
Ep: 49/200, iter: 401/468, total_iters: 22865, s_err: 0.0311, d_err: 0.6819, alpha: 0.8401
Ep: 49/200, iter: 451/468, total_iters: 22915, s_err: 0.0028, d_err: 0.6829, alpha: 0.8408
Ep: 49/200, iter: 468/468, total_iters: 22932, s_err: 0.0011, d_err: 0.6912, alpha: 0.8411
Ep: 50/200, iter: 1/468, total_iters: 22933, s_err: 0.0092, d_err: 0.6855, alpha: 0.8411
Ep: 50/200, iter: 51/468, total_iters: 22983, s_err: 0.0191, d_err: 0.6800, alpha: 0.8419
Ep: 50/200, iter: 101/468, total_iters: 23033, s_err: 0.0003, d_err: 0.6831, alpha: 0.8427
Ep: 50/200, iter: 151/468, total_iters: 23083, s_err: 0.0039, d_err: 0.6892, alpha: 0.8435
Ep: 50/200, iter: 201/468, total_iters: 23133, s_err: 0.0205, d_err: 0.7059, alpha: 0.8442
Ep: 50/200, iter: 251/468, total_iters: 23183, s_err: 0.0047, d_err: 0.6747, alpha: 0.8450
Ep: 50/200, iter: 301/468, total_iters: 23233, s_err: 0.0134, d_err: 0.6950, alpha: 0.8457
Ep: 50/200, iter: 351/468, total_iters: 23283, s_err: 0.0593, d_err: 0.6880, alpha: 0.8465
Ep: 50/200, iter: 401/468, total_iters: 23333, s_err: 0.0135, d_err: 0.7039, alpha: 0.8473
Ep: 50/200, iter: 451/468, total_iters: 23383, s_err: 0.0564, d_err: 0.6993, alpha: 0.8480
Ep: 50/200, iter: 468/468, total_iters: 23400, s_err: 0.0003, d_err: 0.6934, alpha: 0.8483
Ep: 51/200, iter: 1/468, total_iters: 23401, s_err: 0.0061, d_err: 0.6880, alpha: 0.8483
Ep: 51/200, iter: 51/468, total_iters: 23451, s_err: 0.0017, d_err: 0.6872, alpha: 0.8490
Ep: 51/200, iter: 101/468, total_iters: 23501, s_err: 0.0076, d_err: 0.6825, alpha: 0.8498
Ep: 51/200, iter: 151/468, total_iters: 23551, s_err: 0.0015, d_err: 0.6922, alpha: 0.8505
Ep: 51/200, iter: 201/468, total_iters: 23601, s_err: 0.0004, d_err: 0.6950, alpha: 0.8513
Ep: 51/200, iter: 251/468, total_iters: 23651, s_err: 0.0005, d_err: 0.6959, alpha: 0.8520
Ep: 51/200, iter: 301/468, total_iters: 23701, s_err: 0.0027, d_err: 0.6831, alpha: 0.8527
Ep: 51/200, iter: 351/468, total_iters: 23751, s_err: 0.0006, d_err: 0.6862, alpha: 0.8534
Ep: 51/200, iter: 401/468, total_iters: 23801, s_err: 0.0215, d_err: 0.6825, alpha: 0.8542
Ep: 51/200, iter: 451/468, total_iters: 23851, s_err: 0.0004, d_err: 0.6839, alpha: 0.8549
Ep: 51/200, iter: 468/468, total_iters: 23868, s_err: 0.0335, d_err: 0.6960, alpha: 0.8551
Ep: 52/200, iter: 1/468, total_iters: 23869, s_err: 0.0018, d_err: 0.6893, alpha: 0.8551
Ep: 52/200, iter: 51/468, total_iters: 23919, s_err: 0.0025, d_err: 0.6865, alpha: 0.8559
Ep: 52/200, iter: 101/468, total_iters: 23969, s_err: 0.0030, d_err: 0.6783, alpha: 0.8566
Ep: 52/200, iter: 151/468, total_iters: 24019, s_err: 0.0175, d_err: 0.6846, alpha: 0.8573
Ep: 52/200, iter: 201/468, total_iters: 24069, s_err: 0.0001, d_err: 0.6946, alpha: 0.8580
Ep: 52/200, iter: 251/468, total_iters: 24119, s_err: 0.0021, d_err: 0.6891, alpha: 0.8587
Ep: 52/200, iter: 301/468, total_iters: 24169, s_err: 0.0018, d_err: 0.6917, alpha: 0.8594
Ep: 52/200, iter: 351/468, total_iters: 24219, s_err: 0.0469, d_err: 0.6869, alpha: 0.8601
Ep: 52/200, iter: 401/468, total_iters: 24269, s_err: 0.0141, d_err: 0.6913, alpha: 0.8608
Ep: 52/200, iter: 451/468, total_iters: 24319, s_err: 0.0256, d_err: 0.6899, alpha: 0.8615
Ep: 52/200, iter: 468/468, total_iters: 24336, s_err: 0.0009, d_err: 0.6891, alpha: 0.8617
Ep: 53/200, iter: 1/468, total_iters: 24337, s_err: 0.0052, d_err: 0.6935, alpha: 0.8617
Ep: 53/200, iter: 51/468, total_iters: 24387, s_err: 0.0048, d_err: 0.6850, alpha: 0.8624
Ep: 53/200, iter: 101/468, total_iters: 24437, s_err: 0.0002, d_err: 0.6866, alpha: 0.8631
Ep: 53/200, iter: 151/468, total_iters: 24487, s_err: 0.0005, d_err: 0.6856, alpha: 0.8638
Ep: 53/200, iter: 201/468, total_iters: 24537, s_err: 0.0013, d_err: 0.6888, alpha: 0.8644
Ep: 53/200, iter: 251/468, total_iters: 24587, s_err: 0.0005, d_err: 0.6904, alpha: 0.8651
Ep: 53/200, iter: 301/468, total_iters: 24637, s_err: 0.0507, d_err: 0.6886, alpha: 0.8658
Ep: 53/200, iter: 351/468, total_iters: 24687, s_err: 0.0203, d_err: 0.6849, alpha: 0.8665
Ep: 53/200, iter: 401/468, total_iters: 24737, s_err: 0.0011, d_err: 0.6876, alpha: 0.8671
Ep: 53/200, iter: 451/468, total_iters: 24787, s_err: 0.0047, d_err: 0.6866, alpha: 0.8678
Ep: 53/200, iter: 468/468, total_iters: 24804, s_err: 0.0015, d_err: 0.6810, alpha: 0.8680
Ep: 54/200, iter: 1/468, total_iters: 24805, s_err: 0.0038, d_err: 0.7003, alpha: 0.8680
Ep: 54/200, iter: 51/468, total_iters: 24855, s_err: 0.0018, d_err: 0.6850, alpha: 0.8687
Ep: 54/200, iter: 101/468, total_iters: 24905, s_err: 0.0023, d_err: 0.6933, alpha: 0.8693
Ep: 54/200, iter: 151/468, total_iters: 24955, s_err: 0.0095, d_err: 0.6923, alpha: 0.8700
Ep: 54/200, iter: 201/468, total_iters: 25005, s_err: 0.0032, d_err: 0.6937, alpha: 0.8706
Ep: 54/200, iter: 251/468, total_iters: 25055, s_err: 0.0017, d_err: 0.6956, alpha: 0.8713
Ep: 54/200, iter: 301/468, total_iters: 25105, s_err: 0.0021, d_err: 0.6899, alpha: 0.8719
Ep: 54/200, iter: 351/468, total_iters: 25155, s_err: 0.0052, d_err: 0.6925, alpha: 0.8726
Ep: 54/200, iter: 401/468, total_iters: 25205, s_err: 0.0140, d_err: 0.6883, alpha: 0.8732
Ep: 54/200, iter: 451/468, total_iters: 25255, s_err: 0.0003, d_err: 0.6812, alpha: 0.8738
Ep: 54/200, iter: 468/468, total_iters: 25272, s_err: 0.0544, d_err: 0.6881, alpha: 0.8740
Ep: 55/200, iter: 1/468, total_iters: 25273, s_err: 0.0001, d_err: 0.6875, alpha: 0.8741
Ep: 55/200, iter: 51/468, total_iters: 25323, s_err: 0.0003, d_err: 0.6909, alpha: 0.8747
Ep: 55/200, iter: 101/468, total_iters: 25373, s_err: 0.0009, d_err: 0.6818, alpha: 0.8753
Ep: 55/200, iter: 151/468, total_iters: 25423, s_err: 0.0006, d_err: 0.6979, alpha: 0.8759
Ep: 55/200, iter: 201/468, total_iters: 25473, s_err: 0.0011, d_err: 0.6843, alpha: 0.8766
Ep: 55/200, iter: 251/468, total_iters: 25523, s_err: 0.0019, d_err: 0.6901, alpha: 0.8772
Ep: 55/200, iter: 301/468, total_iters: 25573, s_err: 0.0131, d_err: 0.6815, alpha: 0.8778
Ep: 55/200, iter: 351/468, total_iters: 25623, s_err: 0.0162, d_err: 0.6881, alpha: 0.8784
Ep: 55/200, iter: 401/468, total_iters: 25673, s_err: 0.0001, d_err: 0.6903, alpha: 0.8790
Ep: 55/200, iter: 451/468, total_iters: 25723, s_err: 0.0006, d_err: 0.6853, alpha: 0.8796
Ep: 55/200, iter: 468/468, total_iters: 25740, s_err: 0.0069, d_err: 0.7057, alpha: 0.8798
Ep: 56/200, iter: 1/468, total_iters: 25741, s_err: 0.0003, d_err: 0.6902, alpha: 0.8798
Ep: 56/200, iter: 51/468, total_iters: 25791, s_err: 0.0030, d_err: 0.6939, alpha: 0.8804
Ep: 56/200, iter: 101/468, total_iters: 25841, s_err: 0.0376, d_err: 0.6837, alpha: 0.8810
Ep: 56/200, iter: 151/468, total_iters: 25891, s_err: 0.0004, d_err: 0.6872, alpha: 0.8816
Ep: 56/200, iter: 201/468, total_iters: 25941, s_err: 0.0113, d_err: 0.6932, alpha: 0.8822
Ep: 56/200, iter: 251/468, total_iters: 25991, s_err: 0.0026, d_err: 0.6903, alpha: 0.8828
Ep: 56/200, iter: 301/468, total_iters: 26041, s_err: 0.0007, d_err: 0.6927, alpha: 0.8834
Ep: 56/200, iter: 351/468, total_iters: 26091, s_err: 0.0007, d_err: 0.6942, alpha: 0.8840
Ep: 56/200, iter: 401/468, total_iters: 26141, s_err: 0.0036, d_err: 0.6880, alpha: 0.8846
Ep: 56/200, iter: 451/468, total_iters: 26191, s_err: 0.0026, d_err: 0.6961, alpha: 0.8851
Ep: 56/200, iter: 468/468, total_iters: 26208, s_err: 0.0005, d_err: 0.6897, alpha: 0.8853
Ep: 57/200, iter: 1/468, total_iters: 26209, s_err: 0.0027, d_err: 0.6904, alpha: 0.8854
Ep: 57/200, iter: 51/468, total_iters: 26259, s_err: 0.0018, d_err: 0.6922, alpha: 0.8859
Ep: 57/200, iter: 101/468, total_iters: 26309, s_err: 0.0029, d_err: 0.6891, alpha: 0.8865
Ep: 57/200, iter: 151/468, total_iters: 26359, s_err: 0.0017, d_err: 0.6901, alpha: 0.8871
Ep: 57/200, iter: 201/468, total_iters: 26409, s_err: 0.0113, d_err: 0.6923, alpha: 0.8876
Ep: 57/200, iter: 251/468, total_iters: 26459, s_err: 0.0079, d_err: 0.6897, alpha: 0.8882
Ep: 57/200, iter: 301/468, total_iters: 26509, s_err: 0.0033, d_err: 0.6841, alpha: 0.8888
Ep: 57/200, iter: 351/468, total_iters: 26559, s_err: 0.0010, d_err: 0.6918, alpha: 0.8893
Ep: 57/200, iter: 401/468, total_iters: 26609, s_err: 0.0001, d_err: 0.7009, alpha: 0.8899
Ep: 57/200, iter: 451/468, total_iters: 26659, s_err: 0.0000, d_err: 0.6912, alpha: 0.8904
Ep: 57/200, iter: 468/468, total_iters: 26676, s_err: 0.0003, d_err: 0.6918, alpha: 0.8906
Ep: 58/200, iter: 1/468, total_iters: 26677, s_err: 0.0001, d_err: 0.6928, alpha: 0.8906
Ep: 58/200, iter: 51/468, total_iters: 26727, s_err: 0.0305, d_err: 0.6974, alpha: 0.8912
Ep: 58/200, iter: 101/468, total_iters: 26777, s_err: 0.0002, d_err: 0.6943, alpha: 0.8917
Ep: 58/200, iter: 151/468, total_iters: 26827, s_err: 0.0015, d_err: 0.6935, alpha: 0.8923
Ep: 58/200, iter: 201/468, total_iters: 26877, s_err: 0.0018, d_err: 0.6991, alpha: 0.8928
Ep: 58/200, iter: 251/468, total_iters: 26927, s_err: 0.0005, d_err: 0.6861, alpha: 0.8934
Ep: 58/200, iter: 301/468, total_iters: 26977, s_err: 0.0085, d_err: 0.6817, alpha: 0.8939
Ep: 58/200, iter: 351/468, total_iters: 27027, s_err: 0.0013, d_err: 0.6888, alpha: 0.8944
Ep: 58/200, iter: 401/468, total_iters: 27077, s_err: 0.0044, d_err: 0.6914, alpha: 0.8950
Ep: 58/200, iter: 451/468, total_iters: 27127, s_err: 0.0012, d_err: 0.6876, alpha: 0.8955
Ep: 58/200, iter: 468/468, total_iters: 27144, s_err: 0.0015, d_err: 0.6867, alpha: 0.8957
Ep: 59/200, iter: 1/468, total_iters: 27145, s_err: 0.0003, d_err: 0.7004, alpha: 0.8957
Ep: 59/200, iter: 51/468, total_iters: 27195, s_err: 0.0220, d_err: 0.6844, alpha: 0.8962
Ep: 59/200, iter: 101/468, total_iters: 27245, s_err: 0.0099, d_err: 0.6881, alpha: 0.8967
Ep: 59/200, iter: 151/468, total_iters: 27295, s_err: 0.0350, d_err: 0.6963, alpha: 0.8973
Ep: 59/200, iter: 201/468, total_iters: 27345, s_err: 0.0245, d_err: 0.6945, alpha: 0.8978
Ep: 59/200, iter: 251/468, total_iters: 27395, s_err: 0.0012, d_err: 0.6925, alpha: 0.8983
Ep: 59/200, iter: 301/468, total_iters: 27445, s_err: 0.0184, d_err: 0.6904, alpha: 0.8988
Ep: 59/200, iter: 351/468, total_iters: 27495, s_err: 0.0538, d_err: 0.6980, alpha: 0.8993
Ep: 59/200, iter: 401/468, total_iters: 27545, s_err: 0.0038, d_err: 0.6851, alpha: 0.8998
Ep: 59/200, iter: 451/468, total_iters: 27595, s_err: 0.0014, d_err: 0.6958, alpha: 0.9003
Ep: 59/200, iter: 468/468, total_iters: 27612, s_err: 0.0051, d_err: 0.6883, alpha: 0.9005
Ep: 60/200, iter: 1/468, total_iters: 27613, s_err: 0.0023, d_err: 0.6943, alpha: 0.9005
Ep: 60/200, iter: 51/468, total_iters: 27663, s_err: 0.0013, d_err: 0.6895, alpha: 0.9010
Ep: 60/200, iter: 101/468, total_iters: 27713, s_err: 0.0001, d_err: 0.6914, alpha: 0.9015
Ep: 60/200, iter: 151/468, total_iters: 27763, s_err: 0.0007, d_err: 0.6955, alpha: 0.9020
Ep: 60/200, iter: 201/468, total_iters: 27813, s_err: 0.0007, d_err: 0.6910, alpha: 0.9025
Ep: 60/200, iter: 251/468, total_iters: 27863, s_err: 0.0003, d_err: 0.6910, alpha: 0.9030
Ep: 60/200, iter: 301/468, total_iters: 27913, s_err: 0.0266, d_err: 0.6855, alpha: 0.9035
Ep: 60/200, iter: 351/468, total_iters: 27963, s_err: 0.0012, d_err: 0.6840, alpha: 0.9040
Ep: 60/200, iter: 401/468, total_iters: 28013, s_err: 0.0042, d_err: 0.6875, alpha: 0.9045
Ep: 60/200, iter: 451/468, total_iters: 28063, s_err: 0.0002, d_err: 0.6891, alpha: 0.9050
Ep: 60/200, iter: 468/468, total_iters: 28080, s_err: 0.0173, d_err: 0.6896, alpha: 0.9051
Target test acc: 73.11
[[ 602  174  120    2    3    0   18   11   28   22]
 [   2 1101    5    2    1    0    0   19    5    0]
 [   4    4  937   15   13    4    1   14   23   17]
 [   0    9   21  840    4   69    3   10   10   44]
 [   3   88   55    3  754    0    0    0    8   71]
 [   0    6    0   33   11  787   11    0   10   34]
 [ 118  103   78    2   50    0  448    9  131   19]
 [   2  138  108   12   43   13    7  645    6   54]
 [   3   93   27   84    6   24   33    6  613   85]
 [   2   66   70   10  235   19    0   12   11  584]]
Ep: 61/200, iter: 1/468, total_iters: 28081, s_err: 0.0201, d_err: 0.6842, alpha: 0.9051
Ep: 61/200, iter: 51/468, total_iters: 28131, s_err: 0.0021, d_err: 0.6844, alpha: 0.9056
Ep: 61/200, iter: 101/468, total_iters: 28181, s_err: 0.0231, d_err: 0.6946, alpha: 0.9061
Ep: 61/200, iter: 151/468, total_iters: 28231, s_err: 0.0020, d_err: 0.6921, alpha: 0.9066
Ep: 61/200, iter: 201/468, total_iters: 28281, s_err: 0.0049, d_err: 0.6895, alpha: 0.9071
Ep: 61/200, iter: 251/468, total_iters: 28331, s_err: 0.0305, d_err: 0.6836, alpha: 0.9075
Ep: 61/200, iter: 301/468, total_iters: 28381, s_err: 0.0086, d_err: 0.6940, alpha: 0.9080
Ep: 61/200, iter: 351/468, total_iters: 28431, s_err: 0.0011, d_err: 0.6889, alpha: 0.9085
Ep: 61/200, iter: 401/468, total_iters: 28481, s_err: 0.0004, d_err: 0.6869, alpha: 0.9089
Ep: 61/200, iter: 451/468, total_iters: 28531, s_err: 0.0661, d_err: 0.6872, alpha: 0.9094
Ep: 61/200, iter: 468/468, total_iters: 28548, s_err: 0.1042, d_err: 0.6869, alpha: 0.9096
Ep: 62/200, iter: 1/468, total_iters: 28549, s_err: 0.0019, d_err: 0.6893, alpha: 0.9096
Ep: 62/200, iter: 51/468, total_iters: 28599, s_err: 0.0428, d_err: 0.6944, alpha: 0.9100
Ep: 62/200, iter: 101/468, total_iters: 28649, s_err: 0.0034, d_err: 0.6869, alpha: 0.9105
Ep: 62/200, iter: 151/468, total_iters: 28699, s_err: 0.0050, d_err: 0.6974, alpha: 0.9109
Ep: 62/200, iter: 201/468, total_iters: 28749, s_err: 0.0033, d_err: 0.6836, alpha: 0.9114
Ep: 62/200, iter: 251/468, total_iters: 28799, s_err: 0.0018, d_err: 0.6906, alpha: 0.9118
Ep: 62/200, iter: 301/468, total_iters: 28849, s_err: 0.0007, d_err: 0.6868, alpha: 0.9123
Ep: 62/200, iter: 351/468, total_iters: 28899, s_err: 0.0068, d_err: 0.6918, alpha: 0.9127
Ep: 62/200, iter: 401/468, total_iters: 28949, s_err: 0.0406, d_err: 0.6841, alpha: 0.9132
Ep: 62/200, iter: 451/468, total_iters: 28999, s_err: 0.0012, d_err: 0.6983, alpha: 0.9136
Ep: 62/200, iter: 468/468, total_iters: 29016, s_err: 0.0013, d_err: 0.6885, alpha: 0.9138
Ep: 63/200, iter: 1/468, total_iters: 29017, s_err: 0.0005, d_err: 0.6932, alpha: 0.9138
Ep: 63/200, iter: 51/468, total_iters: 29067, s_err: 0.0126, d_err: 0.6876, alpha: 0.9142
Ep: 63/200, iter: 101/468, total_iters: 29117, s_err: 0.0052, d_err: 0.6866, alpha: 0.9147
Ep: 63/200, iter: 151/468, total_iters: 29167, s_err: 0.0004, d_err: 0.6966, alpha: 0.9151
Ep: 63/200, iter: 201/468, total_iters: 29217, s_err: 0.0002, d_err: 0.6805, alpha: 0.9155
Ep: 63/200, iter: 251/468, total_iters: 29267, s_err: 0.0090, d_err: 0.6884, alpha: 0.9160
Ep: 63/200, iter: 301/468, total_iters: 29317, s_err: 0.0001, d_err: 0.6942, alpha: 0.9164
Ep: 63/200, iter: 351/468, total_iters: 29367, s_err: 0.0019, d_err: 0.6998, alpha: 0.9168
Ep: 63/200, iter: 401/468, total_iters: 29417, s_err: 0.0010, d_err: 0.6936, alpha: 0.9172
Ep: 63/200, iter: 451/468, total_iters: 29467, s_err: 0.0043, d_err: 0.6956, alpha: 0.9177
Ep: 63/200, iter: 468/468, total_iters: 29484, s_err: 0.0052, d_err: 0.6902, alpha: 0.9178
Ep: 64/200, iter: 1/468, total_iters: 29485, s_err: 0.0006, d_err: 0.6910, alpha: 0.9178
Ep: 64/200, iter: 51/468, total_iters: 29535, s_err: 0.0119, d_err: 0.6875, alpha: 0.9182
Ep: 64/200, iter: 101/468, total_iters: 29585, s_err: 0.0098, d_err: 0.6879, alpha: 0.9187
Ep: 64/200, iter: 151/468, total_iters: 29635, s_err: 0.0002, d_err: 0.6897, alpha: 0.9191
Ep: 64/200, iter: 201/468, total_iters: 29685, s_err: 0.0227, d_err: 0.6902, alpha: 0.9195
Ep: 64/200, iter: 251/468, total_iters: 29735, s_err: 0.0001, d_err: 0.6914, alpha: 0.9199
Ep: 64/200, iter: 301/468, total_iters: 29785, s_err: 0.0021, d_err: 0.6950, alpha: 0.9203
Ep: 64/200, iter: 351/468, total_iters: 29835, s_err: 0.0021, d_err: 0.6992, alpha: 0.9207
Ep: 64/200, iter: 401/468, total_iters: 29885, s_err: 0.0011, d_err: 0.6941, alpha: 0.9211
Ep: 64/200, iter: 451/468, total_iters: 29935, s_err: 0.0163, d_err: 0.6979, alpha: 0.9215
Ep: 64/200, iter: 468/468, total_iters: 29952, s_err: 0.0069, d_err: 0.6889, alpha: 0.9217
Ep: 65/200, iter: 1/468, total_iters: 29953, s_err: 0.0128, d_err: 0.6955, alpha: 0.9217
Ep: 65/200, iter: 51/468, total_iters: 30003, s_err: 0.0128, d_err: 0.6932, alpha: 0.9221
Ep: 65/200, iter: 101/468, total_iters: 30053, s_err: 0.0003, d_err: 0.6853, alpha: 0.9225
Ep: 65/200, iter: 151/468, total_iters: 30103, s_err: 0.0016, d_err: 0.6901, alpha: 0.9229
Ep: 65/200, iter: 201/468, total_iters: 30153, s_err: 0.0004, d_err: 0.6882, alpha: 0.9233
Ep: 65/200, iter: 251/468, total_iters: 30203, s_err: 0.0215, d_err: 0.6895, alpha: 0.9237
Ep: 65/200, iter: 301/468, total_iters: 30253, s_err: 0.0105, d_err: 0.6951, alpha: 0.9240
Ep: 65/200, iter: 351/468, total_iters: 30303, s_err: 0.0010, d_err: 0.6856, alpha: 0.9244
Ep: 65/200, iter: 401/468, total_iters: 30353, s_err: 0.0012, d_err: 0.6964, alpha: 0.9248
Ep: 65/200, iter: 451/468, total_iters: 30403, s_err: 0.0015, d_err: 0.6842, alpha: 0.9252
Ep: 65/200, iter: 468/468, total_iters: 30420, s_err: 0.0171, d_err: 0.6966, alpha: 0.9253
Ep: 66/200, iter: 1/468, total_iters: 30421, s_err: 0.0016, d_err: 0.6887, alpha: 0.9253
Ep: 66/200, iter: 51/468, total_iters: 30471, s_err: 0.0066, d_err: 0.6915, alpha: 0.9257
Ep: 66/200, iter: 101/468, total_iters: 30521, s_err: 0.0031, d_err: 0.6916, alpha: 0.9261
Ep: 66/200, iter: 151/468, total_iters: 30571, s_err: 0.0054, d_err: 0.6927, alpha: 0.9265
Ep: 66/200, iter: 201/468, total_iters: 30621, s_err: 0.0002, d_err: 0.6927, alpha: 0.9269
Ep: 66/200, iter: 251/468, total_iters: 30671, s_err: 0.0003, d_err: 0.6977, alpha: 0.9272
Ep: 66/200, iter: 301/468, total_iters: 30721, s_err: 0.0034, d_err: 0.6937, alpha: 0.9276
Ep: 66/200, iter: 351/468, total_iters: 30771, s_err: 0.0035, d_err: 0.6894, alpha: 0.9280
Ep: 66/200, iter: 401/468, total_iters: 30821, s_err: 0.0005, d_err: 0.6985, alpha: 0.9284
Ep: 66/200, iter: 451/468, total_iters: 30871, s_err: 0.0117, d_err: 0.6943, alpha: 0.9287
Ep: 66/200, iter: 468/468, total_iters: 30888, s_err: 0.0033, d_err: 0.6917, alpha: 0.9289
Ep: 67/200, iter: 1/468, total_iters: 30889, s_err: 0.0002, d_err: 0.6940, alpha: 0.9289
Ep: 67/200, iter: 51/468, total_iters: 30939, s_err: 0.0008, d_err: 0.6884, alpha: 0.9292
Ep: 67/200, iter: 101/468, total_iters: 30989, s_err: 0.0001, d_err: 0.6953, alpha: 0.9296
Ep: 67/200, iter: 151/468, total_iters: 31039, s_err: 0.0014, d_err: 0.6893, alpha: 0.9299
Ep: 67/200, iter: 201/468, total_iters: 31089, s_err: 0.0001, d_err: 0.6888, alpha: 0.9303
Ep: 67/200, iter: 251/468, total_iters: 31139, s_err: 0.0001, d_err: 0.6972, alpha: 0.9307
Ep: 67/200, iter: 301/468, total_iters: 31189, s_err: 0.0000, d_err: 0.6954, alpha: 0.9310
Ep: 67/200, iter: 351/468, total_iters: 31239, s_err: 0.0050, d_err: 0.6897, alpha: 0.9314
Ep: 67/200, iter: 401/468, total_iters: 31289, s_err: 0.0003, d_err: 0.6930, alpha: 0.9317
Ep: 67/200, iter: 451/468, total_iters: 31339, s_err: 0.0013, d_err: 0.6902, alpha: 0.9321
Ep: 67/200, iter: 468/468, total_iters: 31356, s_err: 0.0441, d_err: 0.6939, alpha: 0.9322
Ep: 68/200, iter: 1/468, total_iters: 31357, s_err: 0.0002, d_err: 0.6903, alpha: 0.9322
Ep: 68/200, iter: 51/468, total_iters: 31407, s_err: 0.0001, d_err: 0.6941, alpha: 0.9326
Ep: 68/200, iter: 101/468, total_iters: 31457, s_err: 0.0001, d_err: 0.6839, alpha: 0.9329
Ep: 68/200, iter: 151/468, total_iters: 31507, s_err: 0.0022, d_err: 0.6894, alpha: 0.9333
Ep: 68/200, iter: 201/468, total_iters: 31557, s_err: 0.0040, d_err: 0.6897, alpha: 0.9336
Ep: 68/200, iter: 251/468, total_iters: 31607, s_err: 0.0114, d_err: 0.6830, alpha: 0.9339
Ep: 68/200, iter: 301/468, total_iters: 31657, s_err: 0.0568, d_err: 0.6960, alpha: 0.9343
Ep: 68/200, iter: 351/468, total_iters: 31707, s_err: 0.0024, d_err: 0.6882, alpha: 0.9346
Ep: 68/200, iter: 401/468, total_iters: 31757, s_err: 0.0547, d_err: 0.6955, alpha: 0.9350
Ep: 68/200, iter: 451/468, total_iters: 31807, s_err: 0.0008, d_err: 0.6915, alpha: 0.9353
Ep: 68/200, iter: 468/468, total_iters: 31824, s_err: 0.0587, d_err: 0.6836, alpha: 0.9354
Ep: 69/200, iter: 1/468, total_iters: 31825, s_err: 0.0175, d_err: 0.6937, alpha: 0.9354
Ep: 69/200, iter: 51/468, total_iters: 31875, s_err: 0.0065, d_err: 0.6940, alpha: 0.9357
Ep: 69/200, iter: 101/468, total_iters: 31925, s_err: 0.0027, d_err: 0.6915, alpha: 0.9361
Ep: 69/200, iter: 151/468, total_iters: 31975, s_err: 0.0005, d_err: 0.6930, alpha: 0.9364
Ep: 69/200, iter: 201/468, total_iters: 32025, s_err: 0.0005, d_err: 0.6906, alpha: 0.9367
Ep: 69/200, iter: 251/468, total_iters: 32075, s_err: 0.0038, d_err: 0.6862, alpha: 0.9371
Ep: 69/200, iter: 301/468, total_iters: 32125, s_err: 0.0077, d_err: 0.6976, alpha: 0.9374
Ep: 69/200, iter: 351/468, total_iters: 32175, s_err: 0.0003, d_err: 0.7000, alpha: 0.9377
Ep: 69/200, iter: 401/468, total_iters: 32225, s_err: 0.0023, d_err: 0.6893, alpha: 0.9380
Ep: 69/200, iter: 451/468, total_iters: 32275, s_err: 0.0042, d_err: 0.6915, alpha: 0.9383
Ep: 69/200, iter: 468/468, total_iters: 32292, s_err: 0.0019, d_err: 0.6940, alpha: 0.9385
Ep: 70/200, iter: 1/468, total_iters: 32293, s_err: 0.0005, d_err: 0.6891, alpha: 0.9385
Ep: 70/200, iter: 51/468, total_iters: 32343, s_err: 0.0001, d_err: 0.6885, alpha: 0.9388
Ep: 70/200, iter: 101/468, total_iters: 32393, s_err: 0.0587, d_err: 0.6895, alpha: 0.9391
Ep: 70/200, iter: 151/468, total_iters: 32443, s_err: 0.0008, d_err: 0.6925, alpha: 0.9394
Ep: 70/200, iter: 201/468, total_iters: 32493, s_err: 0.0022, d_err: 0.6926, alpha: 0.9397
Ep: 70/200, iter: 251/468, total_iters: 32543, s_err: 0.0119, d_err: 0.6907, alpha: 0.9400
Ep: 70/200, iter: 301/468, total_iters: 32593, s_err: 0.0555, d_err: 0.6901, alpha: 0.9403
Ep: 70/200, iter: 351/468, total_iters: 32643, s_err: 0.0075, d_err: 0.6939, alpha: 0.9407
Ep: 70/200, iter: 401/468, total_iters: 32693, s_err: 0.0104, d_err: 0.6910, alpha: 0.9410
Ep: 70/200, iter: 451/468, total_iters: 32743, s_err: 0.0223, d_err: 0.6834, alpha: 0.9413
